117.2569 	EXP 	im_1: autoDraw = True
117.2569 	EXP 	im_2: autoDraw = True
117.2569 	EXP 	trial_text: autoDraw = True
119.4093 	DATA 	Keypress: left
119.4101 	EXP 	New trial (rep=0, index=19): OrderedDict([('stimOne', 'stimuli/hdri_light_03_a.png'), ('stimTwo', 'stimuli/hdri_light_03_b.png')])
119.5426 	EXP 	im_1: autoDraw = False
119.5426 	EXP 	im_2: autoDraw = False
119.5426 	EXP 	trial_text: autoDraw = False
119.5426 	EXP 	im_1: image = 'stimuli/hdri_light_03_a.png'
119.5426 	EXP 	im_2: image = 'stimuli/hdri_light_03_b.png'
119.5426 	EXP 	im_1: pos = array([0.1, 0. ])
119.5426 	EXP 	im_2: pos = array([-0.1,  0. ])
119.5426 	EXP 	im_1: autoDraw = True
119.5426 	EXP 	im_2: autoDraw = True
119.5426 	EXP 	trial_text: autoDraw = True
123.3531 	DATA 	Keypress: right
123.3540 	EXP 	New trial (rep=0, index=20): OrderedDict([('stimOne', 'stimuli/hdri_light_02_a.png'), ('stimTwo', 'stimuli/hdri_light_02_b.png')])
123.4781 	EXP 	im_1: autoDraw = False
123.4781 	EXP 	im_2: autoDraw = False
123.4781 	EXP 	trial_text: autoDraw = False
123.4781 	EXP 	im_1: image = 'stimuli/hdri_light_02_a.png'
123.4781 	EXP 	im_2: image = 'stimuli/hdri_light_02_b.png'
123.4781 	EXP 	im_1: pos = array([-0.1,  0. ])
123.4781 	EXP 	im_2: pos = array([0.1, 0. ])
123.4781 	EXP 	im_1: autoDraw = True
123.4781 	EXP 	im_2: autoDraw = True
123.4781 	EXP 	trial_text: autoDraw = True
125.2893 	DATA 	Keypress: left
125.2901 	EXP 	New trial (rep=0, index=21): OrderedDict([('stimOne', 'stimuli/lamp_light_04_a.png'), ('stimTwo', 'stimuli/lamp_light_04_b.png')])
125.4131 	EXP 	im_1: autoDraw = False
125.4131 	EXP 	im_2: autoDraw = False
125.4131 	EXP 	trial_text: autoDraw = False
125.4131 	EXP 	im_1: image = 'stimuli/lamp_light_04_a.png'
125.4131 	EXP 	im_2: image = 'stimuli/lamp_light_04_b.png'
125.4131 	EXP 	im_1: pos = array([0.1, 0. ])
125.4131 	EXP 	im_2: pos = array([-0.1,  0. ])
125.4131 	EXP 	im_1: autoDraw = True
125.4131 	EXP 	im_2: autoDraw = True
125.4131 	EXP 	trial_text: autoDraw = True
126.8411 	DATA 	Keypress: left
126.8420 	EXP 	New trial (rep=0, index=22): OrderedDict([('stimOne', 'stimuli/lamp_bump_06_a.png'), ('stimTwo', 'stimuli/lamp_bump_06_b.png')])
126.9642 	EXP 	im_1: autoDraw = False
126.9642 	EXP 	im_2: autoDraw = False
126.9642 	EXP 	trial_text: autoDraw = False
126.9642 	EXP 	im_1: image = 'stimuli/lamp_bump_06_a.png'
126.9642 	EXP 	im_2: image = 'stimuli/lamp_bump_06_b.png'
126.9642 	EXP 	im_1: pos = array([-0.1,  0. ])
126.9642 	EXP 	im_2: pos = array([0.1, 0. ])
126.9642 	EXP 	im_1: autoDraw = True
126.9642 	EXP 	im_2: autoDraw = True
126.9642 	EXP 	trial_text: autoDraw = True
129.5371 	DATA 	Keypress: left
129.5380 	EXP 	New trial (rep=0, index=23): OrderedDict([('stimOne', 'stimuli/lamp_light_05_a.png'), ('stimTwo', 'stimuli/lamp_light_05_b.png')])
129.6499 	EXP 	im_1: autoDraw = False
129.6499 	EXP 	im_2: autoDraw = False
129.6499 	EXP 	trial_text: autoDraw = False
129.6499 	EXP 	im_1: image = 'stimuli/lamp_light_05_a.png'
129.6499 	EXP 	im_2: image = 'stimuli/lamp_light_05_b.png'
129.6499 	EXP 	im_1: pos = array([-0.1,  0. ])
129.6499 	EXP 	im_2: pos = array([0.1, 0. ])
129.6499 	EXP 	im_1: autoDraw = True
129.6499 	EXP 	im_2: autoDraw = True
